INFO 2024-06-06 22:00:16,625 middleware User karan accessed /selectTickets/1/13/49/
INFO 2024-06-06 22:00:18,610 middleware User karan accessed /selectTickets/1/13/49/
INFO 2024-06-06 22:00:18,657 middleware User karan accessed /cinema/1/13/49/
INFO 2024-06-06 22:00:21,543 middleware User karan accessed /payment/1/
INFO 2024-06-06 22:00:26,912 middleware User karan accessed /selectTickets/1/13/49/
INFO 2024-06-06 22:00:26,959 middleware User karan accessed /cinema/1/13/49/
INFO 2024-06-06 22:00:29,758 middleware User karan accessed /payment/1/
INFO 2024-06-06 22:00:42,244 middleware User karan accessed /process-payment/
INFO 2024-06-06 22:00:43,312 middleware User karan accessed /booking-success/
INFO 2024-06-06 22:00:47,188 middleware User karan accessed /booking-success/
INFO 2024-06-06 22:00:50,777 middleware User karan accessed /admin
INFO 2024-06-06 22:00:50,838 middleware User karan accessed /admin/
INFO 2024-06-06 22:01:35,303 middleware User karan accessed /admin/WatchIt/showtime/
INFO 2024-06-06 22:01:35,417 middleware User karan accessed /media/movie_images/madame_web_BhISAAe.jpg
INFO 2024-06-06 22:01:35,439 middleware User karan accessed /media/movie_images/Ghostbusters-Frozen-Empire.webp
INFO 2024-06-06 22:01:35,439 middleware User karan accessed /media/movie_images/Kingdom-of-the-Planet-of-the-Apes_Xr0Tc01.webp
INFO 2024-06-06 22:01:35,446 middleware User karan accessed /media/movie_images/fallguy_BjFHyuM.webp
INFO 2024-06-06 22:01:35,450 middleware User karan accessed /media/movie_images/Dune2_RfAxS2w.jpg
INFO 2024-06-06 22:01:35,451 middleware User karan accessed /media/movie_images/Abigail_mVVuMac.jpeg
INFO 2024-06-06 22:01:35,470 middleware User karan accessed /media/movie_images/monkey_man_ver3_xlg_H0sPTRm.jpg
INFO 2024-06-06 22:01:37,268 middleware User karan accessed /admin/
INFO 2024-06-06 22:01:38,899 middleware User karan accessed /admin/WatchIt/booking/
INFO 2024-06-06 22:01:46,411 middleware User karan accessed /admin/WatchIt/booking/
INFO 2024-06-06 22:02:25,677 middleware User karan accessed /your_bookings/
INFO 2024-06-06 22:02:31,131 middleware User karan accessed /edit_showtime/31/13/1/
INFO 2024-06-06 22:02:32,918 middleware User karan accessed /edit_showtime/31/13/1/
INFO 2024-06-06 22:02:32,965 middleware User karan accessed /edit_seats/31/49/1/
INFO 2024-06-06 22:02:37,619 middleware User karan accessed /edit_seats/31/49/1/
INFO 2024-06-06 22:02:37,676 middleware User karan accessed /confirm_edit_booking/31/49/7089,7101,7113/
INFO 2024-06-06 22:02:42,732 middleware User karan accessed /edit_showtime/31/13/1/
INFO 2024-06-06 22:02:42,783 middleware User karan accessed /edit_seats/31/50/1/
INFO 2024-06-06 22:06:07,506 middleware User karan accessed /edit_showtime/31/13/1/
INFO 2024-06-06 22:06:09,935 middleware User karan accessed /edit_showtime/31/13/1/
INFO 2024-06-06 22:06:09,988 middleware User karan accessed /edit_seats/31/50/1/
INFO 2024-06-06 22:06:13,655 middleware User karan accessed /edit_showtime/31/13/1/
INFO 2024-06-06 22:06:13,704 middleware User karan accessed /edit_seats/31/50/1/
INFO 2024-06-06 22:06:18,238 middleware User karan accessed /edit_seats/31/50/1/
INFO 2024-06-06 22:06:18,284 middleware User karan accessed /confirm_edit_booking/31/50/7150,7160,7170/
INFO 2024-06-06 22:06:42,149 middleware User karan accessed /edit_seats/31/50/1/
INFO 2024-06-06 22:06:42,205 middleware User karan accessed /confirm_edit_booking/31/50/7150,7160,7170/
INFO 2024-06-06 22:06:45,175 middleware User karan accessed /confirm_edit_booking/31/50/7150,7160,7170/
INFO 2024-06-06 22:06:45,223 middleware User karan accessed /your_bookings/
INFO 2024-06-06 22:07:07,228 middleware User karan accessed /your_bookings/
INFO 2024-06-06 22:07:12,226 middleware User karan accessed /admin/WatchIt/showtime/
INFO 2024-06-06 22:07:12,275 middleware User karan accessed /media/movie_images/madmax_sAnUEiZ.jpeg
INFO 2024-06-06 22:07:12,275 middleware User karan accessed /media/movie_images/kungfupanda4_Dkck2NN.jpg
INFO 2024-06-06 22:07:12,352 middleware User karan accessed /media/movie_images/Ghostbusters-Frozen-Empire.webp
INFO 2024-06-06 22:07:12,353 middleware User karan accessed /media/movie_images/madame_web_BhISAAe.jpg
INFO 2024-06-06 22:07:12,353 middleware User karan accessed /media/movie_images/Kingdom-of-the-Planet-of-the-Apes_Xr0Tc01.webp
INFO 2024-06-06 22:07:12,358 middleware User karan accessed /media/movie_images/fallguy_BjFHyuM.webp
INFO 2024-06-06 22:07:12,368 middleware User karan accessed /media/movie_images/Dune2_RfAxS2w.jpg
INFO 2024-06-06 22:07:12,369 middleware User karan accessed /media/movie_images/Abigail_mVVuMac.jpeg
INFO 2024-06-06 22:07:12,403 middleware User karan accessed /media/movie_images/monkey_man_ver3_xlg_H0sPTRm.jpg
INFO 2024-06-06 22:07:15,513 middleware User karan accessed /admin/WatchIt/booking/
INFO 2024-06-06 22:07:19,223 middleware User karan accessed /admin/WatchIt/booking/31/change/
INFO 2024-06-06 22:07:19,276 middleware User karan accessed /admin/jsi18n/
INFO 2024-06-06 22:07:21,999 middleware User karan accessed /admin/WatchIt/booking/31/change/
